QQQ,19800102,56.21,56.30,56.16,56.29,657103
QQQ,19800103,56.30,56.43,56.27,56.42,405095
QQQ,19800104,56.42,56.42,56.29,56.34,516439
QQQ,19800105,56.33,56.38,56.32,56.34,409839
QQQ,19800106,56.35,56.41,56.35,56.40,406476
QQQ,19800107,56.40,56.44,56.33,56.43,526285
QQQ,19800108,56.44,56.47,56.37,56.42,690720
QQQ,19800109,56.43,56.44,56.37,56.39,322630
QQQ,19800110,56.39,56.40,56.30,56.33,122498
QQQ,19800111,56.33,56.36,56.30,56.30,111876
QQQ,19800112,56.30,56.39,56.29,56.39,157092
QQQ,19800113,56.39,56.40,56.29,56.32,59218
QQQ,19800114,56.34,56.36,56.28,56.28,39472
QQQ,19800115,56.28,56.34,56.28,56.34,52003
QQQ,19800116,56.34,56.39,56.33,56.35,58814
QQQ,19800117,56.34,56.40,56.34,56.40,54007
QQQ,19800118,56.40,56.40,56.33,56.33,40762
QQQ,19800119,56.33,56.36,56.32,56.34,42004
QQQ,19800120,56.34,56.42,56.34,56.42,64485
QQQ,19800121,56.42,56.46,56.42,56.43,56103
QQQ,19800122,56.44,56.48,56.44,56.48,73436
QQQ,19800123,56.47,56.48,56.36,56.37,55270
QQQ,19800124,56.37,56.41,56.36,56.40,89618
QQQ,19800125,56.40,56.42,56.38,56.40,43270
QQQ,19800126,56.40,56.51,56.39,56.49,97570
QQQ,19800127,56.50,56.52,56.33,56.39,147044
QQQ,19800128,56.38,56.39,56.33,56.36,50104
QQQ,19800129,56.37,56.43,56.36,56.42,80189
QQQ,19800130,56.42,56.45,56.38,56.41,72668
QQQ,19800131,56.41,56.41,56.36,56.36,41120
QQQ,19800201,56.37,56.43,56.36,56.41,40302
QQQ,19800202,56.41,56.42,56.35,56.37,80060
QQQ,19800203,56.37,56.38,56.32,56.33,88436
QQQ,19800204,56.34,56.36,56.31,56.31,72479
QQQ,19800205,56.31,56.38,56.31,56.36,55019
QQQ,19800206,56.37,56.37,56.31,56.32,67555
QQQ,19800207,56.32,56.38,56.32,56.37,56913
QQQ,19800208,56.37,56.40,56.36,56.36,51683
QQQ,19800209,56.36,56.38,56.35,56.38,20169
QQQ,19800210,56.37,56.43,56.37,56.42,32335
QQQ,19800211,56.41,56.44,56.39,56.42,57766
QQQ,19800212,56.43,56.55,56.43,56.55,166426
QQQ,19800213,56.53,56.56,56.52,56.52,37148
QQQ,19800214,56.53,56.60,56.53,56.57,57536
QQQ,19800215,56.57,56.63,56.55,56.62,103822
QQQ,19800216,56.63,56.65,56.59,56.59,89050
QQQ,19800217,56.59,56.63,56.58,56.61,41980
QQQ,19800218,56.60,56.62,56.57,56.57,44213
QQQ,19800219,56.58,56.59,56.54,56.54,93272
QQQ,19800220,56.53,56.55,56.52,56.54,22414
QQQ,19800221,56.56,56.56,56.49,56.51,43522
QQQ,19800222,56.52,56.54,56.50,56.53,69460
QQQ,19800223,56.53,56.54,56.52,56.53,35499
QQQ,19800224,56.53,56.53,56.45,56.45,100872
QQQ,19800225,56.45,56.47,56.43,56.44,42613
QQQ,19800226,56.43,56.47,56.42,56.47,24649
QQQ,19800227,56.47,56.51,56.40,56.40,103703
QQQ,19800228,56.40,56.42,56.39,56.42,83100
QQQ,19800229,56.42,56.44,56.39,56.39,57766
QQQ,19800301,56.39,56.40,56.37,56.38,27455
QQQ,19800302,56.38,56.46,56.38,56.44,57639
QQQ,19800303,56.44,56.45,56.37,56.37,41806
QQQ,19800304,56.36,56.38,56.32,56.34,56409
QQQ,19800305,56.35,56.36,56.33,56.35,60249
QQQ,19800306,56.37,56.42,56.37,56.40,82190
QQQ,19800307,56.40,56.43,56.37,56.37,43439
QQQ,19800308,56.37,56.38,56.33,56.33,25873
QQQ,19800309,56.34,56.35,56.32,56.33,18900
QQQ,19800310,56.33,56.37,56.33,56.36,75073
QQQ,19800311,56.35,56.35,56.30,56.33,58959
QQQ,19800312,56.33,56.37,56.33,56.35,22803
QQQ,19800313,56.37,56.44,56.37,56.43,41602
QQQ,19800314,56.43,56.43,56.37,56.37,87939
QQQ,19800315,56.37,56.38,56.31,56.32,25286
QQQ,19800316,56.31,56.31,56.23,56.26,69905
QQQ,19800317,56.26,56.26,56.20,56.21,64326
QQQ,19800318,56.22,56.27,56.21,56.23,64822
QQQ,19800319,56.23,56.25,56.21,56.22,29974
QQQ,19800320,56.22,56.22,56.17,56.20,45180
QQQ,19800321,56.20,56.24,56.19,56.23,75203
QQQ,19800322,56.22,56.23,56.19,56.19,16499
QQQ,19800323,56.19,56.25,56.19,56.25,25709
QQQ,19800324,56.24,56.27,56.20,56.21,30444
QQQ,19800325,56.21,56.25,56.20,56.21,34753
QQQ,19800326,56.22,56.22,56.15,56.18,48448
QQQ,19800327,56.18,56.20,56.14,56.14,80774
QQQ,19800328,56.15,56.15,56.09,56.12,75278
QQQ,19800329,56.12,56.15,56.10,56.15,45227
QQQ,19800330,56.16,56.21,56.15,56.21,60615
QQQ,19800331,56.21,56.21,56.17,56.20,31426
QQQ,19800401,56.22,56.26,56.22,56.24,69381
QQQ,19800402,56.25,56.28,56.23,56.26,40230
QQQ,19800403,56.25,56.31,56.25,56.26,72526
QQQ,19800404,56.25,56.25,56.22,56.23,50337
QQQ,19800405,56.21,56.25,56.19,56.25,75385
QQQ,19800406,56.25,56.30,56.25,56.27,24324
QQQ,19800407,56.28,56.31,56.27,56.28,22198
QQQ,19800408,56.27,56.30,56.25,56.30,10880
QQQ,19800409,56.29,56.30,56.24,56.25,28661
QQQ,19800410,56.24,56.28,56.24,56.28,16965
QQQ,19800411,56.28,56.30,56.27,56.28,11800
QQQ,19800412,56.29,56.37,56.28,56.35,23760
QQQ,19800413,56.36,56.38,56.34,56.38,30090
QQQ,19800414,56.38,56.38,56.30,56.30,58180
QQQ,19800415,56.29,56.34,56.29,56.31,32282
QQQ,19800416,56.31,56.35,56.31,56.34,27301
QQQ,19800417,56.34,56.34,56.32,56.32,16200
QQQ,19800418,56.32,56.32,56.24,56.27,26769
QQQ,19800419,56.27,56.28,56.26,56.28,11100
QQQ,19800420,56.29,56.30,56.28,56.30,25426
QQQ,19800421,56.29,56.29,56.25,56.25,11325
QQQ,19800422,56.26,56.27,56.24,56.24,7777
QQQ,19800423,56.24,56.24,56.22,56.23,22515
QQQ,19800424,56.22,56.22,56.19,56.20,24974
QQQ,19800425,56.20,56.24,56.20,56.23,51656
QQQ,19800426,56.23,56.23,56.17,56.21,76782
QQQ,19800427,56.22,56.24,56.18,56.19,26825
QQQ,19800428,56.19,56.24,56.19,56.24,13624
QQQ,19800429,56.24,56.27,56.24,56.25,9565
QQQ,19800430,56.25,56.30,56.25,56.27,33621
QQQ,19800501,56.21,56.22,56.21,56.22,400
QQQ,19800502,56.21,56.21,56.17,56.19,10881
QQQ,19800503,56.21,56.25,56.21,56.25,18610
QQQ,19800504,56.25,56.30,56.25,56.29,29165
QQQ,19800505,56.29,56.34,56.29,56.34,38853
QQQ,19800506,56.32,56.35,56.32,56.32,30664
